class,filename,width,height,mode,mean_intensity,contrast,filepath
Normal,Normal-5186.png,299,299,L,142.32735651726492,71.7595180846863,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5186.png
Normal,Normal-5187.png,299,299,L,121.12800751669444,69.86971731117117,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5187.png
Normal,Normal-5188.png,299,299,L,151.62018321942708,74.7144692096411,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5188.png
Normal,Normal-5189.png,299,299,L,147.94070536123758,56.85861048142538,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5189.png
Normal,Normal-519.png,299,299,L,113.86559434458228,62.098528079553915,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-519.png
Normal,Normal-5190.png,299,299,L,119.26553394257336,77.28900642015097,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5190.png
Normal,Normal-5191.png,299,299,L,123.7351931186452,64.04684448264001,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5191.png
Normal,Normal-5192.png,299,299,L,121.88598561537343,68.14339510727264,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5192.png
Normal,Normal-5193.png,299,299,L,126.83595261797967,67.12217821749324,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5193.png
Normal,Normal-5194.png,299,299,L,120.74841444726569,64.84395022999658,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5194.png
Normal,Normal-5195.png,299,299,L,108.11980850326059,33.51615931312472,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5195.png
Normal,Normal-5196.png,299,299,L,185.08608404827686,63.849684243698356,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5196.png
Normal,Normal-5197.png,299,299,L,110.13953982617645,58.33691171946112,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5197.png
Normal,Normal-5198.png,299,299,L,101.2874911913737,62.35931156172735,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5198.png
Normal,Normal-5199.png,299,299,L,112.23671994720416,68.3070840704394,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5199.png
Normal,Normal-52.png,299,299,L,110.9330208834353,54.17936855289593,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-52.png
Normal,Normal-520.png,299,299,L,108.6806523416964,59.3522205508834,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-520.png
Normal,Normal-5200.png,299,299,L,158.6451270120021,60.119824878905284,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5200.png
Normal,Normal-5201.png,299,299,L,113.42481627722285,60.63852776921138,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5201.png
Normal,Normal-5202.png,299,299,L,120.8758515005425,38.17084549610711,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5202.png
Normal,Normal-5203.png,299,299,L,115.21436001834431,43.63555288837265,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5203.png
Normal,Normal-5204.png,299,299,L,69.53965839308285,70.69036340111545,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5204.png
Normal,Normal-5205.png,299,299,L,145.84415163141352,73.11959321220728,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5205.png
Normal,Normal-5206.png,299,299,L,114.33523114953971,82.48417185861663,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5206.png
Normal,Normal-5207.png,299,299,L,150.18420375611012,72.37795327589353,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5207.png
Normal,Normal-5208.png,299,299,L,142.77231798302032,61.233133096135774,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5208.png
Normal,Normal-5209.png,299,299,L,94.06183376024876,45.58527497907743,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5209.png
Normal,Normal-521.png,299,299,L,133.53142582297738,58.28452763718902,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-521.png
Normal,Normal-5210.png,299,299,L,120.98450800326619,57.224955332808825,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5210.png
Normal,Normal-5211.png,299,299,L,144.54834957103387,61.910043567005424,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5211.png
Normal,Normal-5212.png,299,299,L,122.60925493003434,71.1863885828552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5212.png
Normal,Normal-5213.png,299,299,L,133.76805628572387,58.99078156691151,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5213.png
Normal,Normal-5214.png,299,299,L,128.9188375968949,69.01360386986093,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5214.png
Normal,Normal-5215.png,299,299,L,120.39510743727699,74.66232575846651,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5215.png
Normal,Normal-5216.png,299,299,L,114.74429816221296,65.09618551409659,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5216.png
Normal,Normal-5217.png,299,299,L,110.62702878043869,60.80642353792305,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5217.png
Normal,Normal-5218.png,299,299,L,163.1617990850214,52.8604058776463,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5218.png
Normal,Normal-5219.png,299,299,L,169.10597196899363,57.154706978213994,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5219.png
Normal,Normal-522.png,299,299,L,114.59888591850203,59.32051370247026,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-522.png
Normal,Normal-5220.png,299,299,L,88.21646290309951,61.01044348343729,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5220.png
Normal,Normal-5221.png,299,299,L,107.18462880728403,35.33192372542878,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5221.png
Normal,Normal-5222.png,299,299,L,119.70458943412267,68.59184696020797,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5222.png
Normal,Normal-5223.png,299,299,L,144.17720159729757,71.38364330751254,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5223.png
Normal,Normal-5224.png,299,299,L,138.72385096363575,70.17850501476683,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5224.png
Normal,Normal-5225.png,299,299,L,100.48424514267178,42.64742574095958,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5225.png
Normal,Normal-5226.png,299,299,L,153.50509502130848,45.451288440623074,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5226.png
Normal,Normal-5227.png,299,299,L,165.59036252390914,57.34061484543738,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5227.png
Normal,Normal-5228.png,299,299,L,160.0965201731524,57.27243344806085,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5228.png
Normal,Normal-5229.png,299,299,L,161.29571257592198,65.28457145737539,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5229.png
Normal,Normal-523.png,299,299,L,112.78344761244281,59.61261126223928,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-523.png
Normal,Normal-5230.png,299,299,L,172.6170624489659,49.98929954883689,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5230.png
Normal,Normal-5231.png,299,299,L,82.98149908837709,69.78410102533581,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5231.png
Normal,Normal-5232.png,299,299,L,121.85511347747789,71.58706386904728,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5232.png
Normal,Normal-5233.png,299,299,L,117.50096755069853,69.99150886140178,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5233.png
Normal,Normal-5234.png,299,299,L,147.4490106374649,51.078400152150714,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5234.png
Normal,Normal-5235.png,299,299,L,140.25448261205133,63.856112167182104,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5235.png
Normal,Normal-5236.png,299,299,L,118.86782027046678,70.66720815538717,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5236.png
Normal,Normal-5237.png,299,299,L,118.04069305712464,67.57742442111217,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5237.png
Normal,Normal-5238.png,299,299,L,184.1015872305679,50.133660721809605,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5238.png
Normal,Normal-5239.png,299,299,L,117.04218073623338,66.9909051020203,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5239.png
Normal,Normal-524.png,299,299,L,122.15930470576392,62.01152160333734,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-524.png
Normal,Normal-5240.png,299,299,L,145.77614344358565,65.52053233000613,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5240.png
Normal,Normal-5241.png,299,299,L,103.13116184382724,68.75464831099512,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5241.png
Normal,Normal-5242.png,299,299,L,104.7995436292659,38.24144188061604,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5242.png
Normal,Normal-5243.png,299,299,L,105.35429133902305,71.98152018910594,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5243.png
Normal,Normal-5244.png,299,299,L,150.5862350532992,68.11421105792623,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5244.png
Normal,Normal-5245.png,299,299,L,117.48878647889845,47.93254015610893,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5245.png
Normal,Normal-5246.png,299,299,L,138.25550049775728,76.32209598483153,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5246.png
Normal,Normal-5247.png,299,299,L,111.41175154640328,55.79092877543074,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5247.png
Normal,Normal-5248.png,299,299,L,114.39634903412714,62.93667787689558,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5248.png
Normal,Normal-5249.png,299,299,L,116.08257178331338,57.480064290131,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5249.png
Normal,Normal-525.png,299,299,L,144.7758302479838,52.45546985867989,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-525.png
Normal,Normal-5250.png,299,299,L,99.0213755998255,75.21909089978175,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5250.png
Normal,Normal-5251.png,299,299,L,142.46254516168722,68.77720901707848,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5251.png
Normal,Normal-5252.png,299,299,L,171.46743325018736,50.116683062038256,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5252.png
Normal,Normal-5253.png,299,299,L,91.64490330085793,69.49073233706567,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5253.png
Normal,Normal-5254.png,299,299,L,102.2329615999821,40.2657141752474,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5254.png
Normal,Normal-5255.png,299,299,L,110.80858155949039,70.69994088946532,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5255.png
Normal,Normal-5256.png,299,299,L,153.62641357479222,70.83326676417222,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5256.png
Normal,Normal-5257.png,299,299,L,138.92949743291462,61.767946639220476,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5257.png
Normal,Normal-5258.png,299,299,L,134.03777362669322,66.55654066939233,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5258.png
Normal,Normal-5259.png,299,299,L,159.69972371673694,61.4474989423047,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5259.png
Normal,Normal-526.png,299,299,L,131.53602308699007,58.35815616593698,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-526.png
Normal,Normal-5260.png,299,299,L,117.25597029116005,62.48677513583853,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5260.png
Normal,Normal-5261.png,299,299,L,118.1716088186933,40.53547346575318,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5261.png
Normal,Normal-5262.png,299,299,L,117.38617017706737,55.81054832858356,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5262.png
Normal,Normal-5263.png,299,299,L,138.74484625451618,70.46405810333071,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5263.png
Normal,Normal-5264.png,299,299,L,118.5591100770685,71.50347398015356,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5264.png
Normal,Normal-5265.png,299,299,L,158.72121117213453,62.714921593237314,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5265.png
Normal,Normal-5266.png,299,299,L,131.81697072739678,63.986300953243116,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5266.png
Normal,Normal-5267.png,299,299,L,119.68794532499636,69.43996218954256,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5267.png
Normal,Normal-5268.png,299,299,L,167.9100569344862,54.446212952748446,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5268.png
Normal,Normal-5269.png,299,299,L,138.1148085591884,64.14387431876256,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5269.png
Normal,Normal-527.png,299,299,L,116.95052628046666,69.46963479283836,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-527.png
Normal,Normal-5270.png,299,299,L,110.59105602845605,32.17768683817744,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5270.png
Normal,Normal-5271.png,299,299,L,147.4744577801143,58.797734356392645,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5271.png
Normal,Normal-5272.png,299,299,L,148.11806355633607,49.63715107913374,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5272.png
Normal,Normal-5273.png,299,299,L,116.18882339123724,71.22138367107749,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5273.png
Normal,Normal-5274.png,299,299,L,128.53075468954486,56.322661391458986,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5274.png
Normal,Normal-5275.png,299,299,L,105.7034596928446,69.26025686942667,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5275.png
Normal,Normal-5276.png,299,299,L,96.47885370409728,61.705871810264405,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5276.png
Normal,Normal-5277.png,299,299,L,170.3449066565251,61.152031016586555,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5277.png
Normal,Normal-5278.png,299,299,L,128.10149774611023,67.92645228139149,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5278.png
Normal,Normal-5279.png,299,299,L,136.68946656077674,63.593537199309694,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5279.png
Normal,Normal-528.png,299,299,L,118.10379078533798,61.30440876069631,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-528.png
Normal,Normal-5280.png,299,299,L,115.60642498406058,74.36450492491797,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5280.png
Normal,Normal-5281.png,299,299,L,97.98176754175009,72.77984664740853,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5281.png
Normal,Normal-5282.png,299,299,L,120.12056912115077,69.31171728447296,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5282.png
Normal,Normal-5283.png,299,299,L,113.72055122425924,63.28122974645551,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5283.png
Normal,Normal-5284.png,299,299,L,103.63876242995045,69.56932526081087,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5284.png
Normal,Normal-5285.png,299,299,L,89.65659220814085,68.59546905378849,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5285.png
Normal,Normal-5286.png,299,299,L,170.51597856847238,58.0042005477037,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5286.png
Normal,Normal-5287.png,299,299,L,126.61446739969351,66.96720458848264,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5287.png
Normal,Normal-5288.png,299,299,L,155.95979910739254,61.54668455293716,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5288.png
Normal,Normal-5289.png,299,299,L,116.98323284974441,54.84114748669597,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5289.png
Normal,Normal-529.png,299,299,L,123.18290623147392,56.718440173000594,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-529.png
Normal,Normal-5290.png,299,299,L,157.40131542152773,63.57904390993965,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5290.png
Normal,Normal-5291.png,299,299,L,93.06596123085872,68.26634997119879,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5291.png
Normal,Normal-5292.png,299,299,L,100.16122862160378,73.64983705580205,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5292.png
Normal,Normal-5293.png,299,299,L,108.62728604825449,32.85246229252234,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5293.png
Normal,Normal-5294.png,299,299,L,179.03384749611303,54.664395180618456,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5294.png
Normal,Normal-5295.png,299,299,L,120.33346383150077,65.45723368837378,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5295.png
Normal,Normal-5296.png,299,299,L,146.4997371394056,58.126678132000706,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5296.png
Normal,Normal-5297.png,299,299,L,98.83420767105514,42.88229659995037,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5297.png
Normal,Normal-5298.png,299,299,L,105.07278442075592,57.97180027473158,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5298.png
Normal,Normal-5299.png,299,299,L,160.05512242592366,57.32018130782727,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5299.png
Normal,Normal-53.png,299,299,L,138.83051643717633,64.22345840876694,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-53.png
Normal,Normal-530.png,299,299,L,129.21268218476303,48.9206855718238,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-530.png
Normal,Normal-5300.png,299,299,L,148.3345712016644,64.1813923417597,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5300.png
Normal,Normal-5301.png,299,299,L,153.40488361427725,67.90500687752272,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5301.png
Normal,Normal-5302.png,299,299,L,122.8391516873413,69.06633737188928,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5302.png
Normal,Normal-5303.png,299,299,L,140.2636100267335,67.57273638659146,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5303.png
Normal,Normal-5304.png,299,299,L,136.90020245858548,65.42283648005659,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5304.png
Normal,Normal-5305.png,299,299,L,154.7693985525889,63.9572028499088,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5305.png
Normal,Normal-5306.png,299,299,L,135.05748257849464,73.52506137003446,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5306.png
Normal,Normal-5307.png,299,299,L,144.49434570083108,57.21088489250506,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5307.png
Normal,Normal-5308.png,299,299,L,126.1271574143466,77.36371254895127,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5308.png
Normal,Normal-5309.png,299,299,L,128.75151284661246,67.03346299251409,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5309.png
Normal,Normal-531.png,299,299,L,137.0382657912104,62.13651503357015,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-531.png
Normal,Normal-5310.png,299,299,L,120.81953221999754,72.6424655484049,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5310.png
Normal,Normal-5311.png,299,299,L,120.35151732083534,69.83728931972374,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5311.png
Normal,Normal-5312.png,299,299,L,136.12740349660518,68.08648394854251,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5312.png
Normal,Normal-5313.png,299,299,L,129.33890001230412,69.61482666455612,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5313.png
Normal,Normal-5314.png,299,299,L,156.8818917014351,51.74916419241841,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5314.png
Normal,Normal-5315.png,299,299,L,117.35129360969117,53.852084393998204,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5315.png
Normal,Normal-5316.png,299,299,L,100.99006722519883,72.50478162403012,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5316.png
Normal,Normal-5317.png,299,299,L,127.33948166127895,70.16150576662014,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5317.png
Normal,Normal-5318.png,299,299,L,143.17023299515665,61.85946561198583,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5318.png
Normal,Normal-5319.png,299,299,L,124.021241373139,73.14011247968621,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5319.png
Normal,Normal-532.png,299,299,L,129.16247021845393,66.92613511671838,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-532.png
Normal,Normal-5320.png,299,299,L,94.4900392613058,73.81389477189983,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5320.png
Normal,Normal-5321.png,299,299,L,106.57094439659511,36.58042442931136,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5321.png
Normal,Normal-5322.png,299,299,L,154.83068422053444,59.30731708888645,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5322.png
Normal,Normal-5323.png,299,299,L,133.36847462556346,71.6086449412552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5323.png
Normal,Normal-5324.png,299,299,L,159.8559076520397,61.26547636678777,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5324.png
Normal,Normal-5325.png,299,299,L,114.00194628695428,70.78516391797017,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5325.png
Normal,Normal-5326.png,299,299,L,157.55771188241744,48.590232430378435,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5326.png
Normal,Normal-5327.png,299,299,L,106.77383921880069,58.109951082951156,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5327.png
Normal,Normal-5328.png,299,299,L,113.9623829711077,40.72748520437386,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5328.png
Normal,Normal-5329.png,299,299,L,108.19790606369057,35.610350176880914,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5329.png
Normal,Normal-533.png,299,299,L,124.04664377355958,66.75049756130399,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-533.png
Normal,Normal-5330.png,299,299,L,135.15795125334168,58.78490071029308,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5330.png
Normal,Normal-5331.png,299,299,L,112.68862764398608,67.24006826032108,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5331.png
Normal,Normal-5332.png,299,299,L,118.55078802250534,61.95797547904146,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5332.png
Normal,Normal-5333.png,299,299,L,112.94358004944016,57.111939187962484,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5333.png
Normal,Normal-5334.png,299,299,L,179.50214203420543,47.8295980468329,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5334.png
Normal,Normal-5335.png,299,299,L,107.14596033601414,70.26369152344219,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5335.png
Normal,Normal-5336.png,299,299,L,125.58577644545363,63.67166937416628,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5336.png
Normal,Normal-5337.png,299,299,L,148.38152817082582,44.61400336015807,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5337.png
Normal,Normal-5338.png,299,299,L,132.42618091520228,62.851056208360774,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5338.png
Normal,Normal-5339.png,299,299,L,101.73291126497466,67.42522731482134,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5339.png
Normal,Normal-534.png,299,299,L,124.85323430386684,61.440308637376674,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-534.png
Normal,Normal-5340.png,299,299,L,131.71115535620407,69.38113637916904,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5340.png
Normal,Normal-5341.png,299,299,L,137.3397948568808,71.15103600374479,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5341.png
Normal,Normal-5342.png,299,299,L,128.7970716211228,68.09728263257014,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5342.png
Normal,Normal-5343.png,299,299,L,150.81473361595508,69.48243051422982,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5343.png
Normal,Normal-5344.png,299,299,L,105.8017807407076,59.04160900029354,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5344.png
Normal,Normal-5345.png,299,299,L,111.62727486269729,79.49406269578317,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5345.png
Normal,Normal-5346.png,299,299,L,165.72124472880617,57.363804224042426,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5346.png
Normal,Normal-5347.png,299,299,L,138.64956767821388,67.60589173102547,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5347.png
Normal,Normal-5348.png,299,299,L,167.22239124842005,61.9309699942707,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5348.png
Normal,Normal-5349.png,299,299,L,144.07844431270343,74.34834625282998,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5349.png
Normal,Normal-535.png,299,299,L,120.64321428171944,62.264240239832105,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-535.png
Normal,Normal-5350.png,299,299,L,126.44352971443273,67.15635760450874,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5350.png
Normal,Normal-5351.png,299,299,L,116.21906913792911,67.39973328624453,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5351.png
Normal,Normal-5352.png,299,299,L,122.05687855840539,50.052128146138585,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5352.png
Normal,Normal-5353.png,299,299,L,99.97733806109551,43.10202535277704,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5353.png
Normal,Normal-5354.png,299,299,L,133.43033075692665,69.0853890415132,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5354.png
Normal,Normal-5355.png,299,299,L,174.53794700282995,51.30937057241938,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5355.png
Normal,Normal-5356.png,299,299,L,169.53270097649914,44.61328695041857,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5356.png
Normal,Normal-5357.png,299,299,L,160.51714186642207,63.313997635748834,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5357.png
Normal,Normal-5358.png,299,299,L,146.47503942908915,49.105460770183164,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5358.png
Normal,Normal-5359.png,299,299,L,139.79453249963646,70.83867709670407,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5359.png
Normal,Normal-536.png,299,299,L,142.7177436493999,59.11710316948639,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-536.png
Normal,Normal-5360.png,299,299,L,114.2481627722285,63.27843518185805,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5360.png
Normal,Normal-5361.png,299,299,L,97.56507197906063,68.1335610561208,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5361.png
Normal,Normal-5362.png,299,299,L,104.94945246697465,37.99299963596804,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5362.png
