class,filename,width,height,mode,mean_intensity,contrast,filepath,target
Normal,Normal-7427.png,299,299,L,132.22508696770728,67.01108668909126,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7427.png,0
Normal,Normal-3705.png,299,299,L,168.986912898066,65.16970117134336,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3705.png,0
Lung_Opacity,Lung_Opacity-622.png,299,299,L,139.0019574725115,45.40729460204056,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-622.png,0
Normal,Normal-6546.png,299,299,L,127.51312625138421,58.48894118020493,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6546.png,0
Lung_Opacity,Lung_Opacity-2481.png,299,299,L,157.6789633225579,51.24483767233655,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2481.png,0
Normal,Normal-5171.png,299,299,L,119.76236283710473,38.73603550326721,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5171.png,0
Normal,Normal-5964.png,299,299,L,124.72888446437959,83.30850433656754,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5964.png,0
Normal,Normal-4057.png,299,299,L,112.46190758492634,66.14375077481287,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4057.png,0
Lung_Opacity,Lung_Opacity-5768.png,299,299,L,101.13453988210422,57.259512569268594,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5768.png,0
Lung_Opacity,Lung_Opacity-217.png,299,299,L,95.78295544792564,38.70698077342806,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-217.png,0
Normal,Normal-1112.png,299,299,L,142.93580608718023,73.33481267038377,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1112.png,0
Normal,Normal-3172.png,299,299,L,96.0626614914822,72.69784853165436,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3172.png,0
Normal,Normal-6598.png,299,299,L,115.9497768481337,61.96373957641158,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6598.png,0
Normal,Normal-9791.png,299,299,L,129.3523786087404,61.15853273129779,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9791.png,0
Normal,Normal-119.png,299,299,L,124.90807709086027,57.57570948167108,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-119.png,0
COVID,COVID-341.png,299,299,L,157.98592856903167,72.26469011559008,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-341.png,1
Normal,Normal-5775.png,299,299,L,108.80808939497321,44.576263151347455,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5775.png,0
Normal,Normal-8819.png,299,299,L,119.00228185367054,70.82651530333665,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8819.png,0
Normal,Normal-6338.png,299,299,L,125.19902461941142,73.74929786159615,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6338.png,0
Normal,Normal-3535.png,299,299,L,136.83161262178277,66.17224391687871,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3535.png,0
COVID,COVID-1374.png,299,299,L,134.3496381472243,29.196570653610618,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1374.png,1
Normal,Normal-4598.png,299,299,L,156.44127023187662,59.00015004641434,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4598.png,0
Normal,Normal-8182.png,299,299,L,97.28546660551895,67.28011754537022,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8182.png,0
Lung_Opacity,Lung_Opacity-3115.png,299,299,L,114.44884285410677,56.506310284869684,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3115.png,0
Lung_Opacity,Lung_Opacity-5140.png,299,299,L,119.78181452109037,45.391983253053255,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5140.png,0
Viral Pneumonia,Viral Pneumonia-1268.png,299,299,L,147.34768067471282,55.006638638529544,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1268.png,0
Normal,Normal-7629.png,299,299,L,127.74142347401036,67.74725018950001,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7629.png,0
Lung_Opacity,Lung_Opacity-2931.png,299,299,L,105.40637129338597,56.336835206000686,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2931.png,0
Normal,Normal-9568.png,299,299,L,135.42143823894588,69.43391103975016,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9568.png,0
Normal,Normal-7479.png,299,299,L,134.75034954866277,72.44459341080652,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7479.png,0
Lung_Opacity,Lung_Opacity-1284.png,299,299,L,113.53509468574177,58.42924382765612,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1284.png,0
Lung_Opacity,Lung_Opacity-4238.png,299,299,L,111.86190311070347,60.35437596433004,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4238.png,0
COVID,COVID-785.png,299,299,L,164.71256473641233,79.60080719799183,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-785.png,1
Normal,Normal-9826.png,299,299,L,122.93567186049373,67.854667763398,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9826.png,0
Normal,Normal-5493.png,299,299,L,138.28458294649948,40.82584402274245,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5493.png,0
Normal,Normal-5163.png,299,299,L,126.46720953904318,70.69880324874796,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5163.png,0
COVID,COVID-3356.png,299,299,L,165.291316651939,76.24274065958194,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3356.png,1
Lung_Opacity,Lung_Opacity-5483.png,299,299,L,111.68127873290008,72.14861084070505,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5483.png,0
Normal,Normal-2784.png,299,299,L,110.07528998557063,68.17545533863954,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2784.png,0
Normal,Normal-2316.png,299,299,L,132.66500374716168,19.176519729338168,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2316.png,0
Normal,Normal-8650.png,299,299,L,120.70562969094306,56.28347556988143,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8650.png,0
Normal,Normal-5779.png,299,299,L,102.90860281204908,63.80385712581893,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5779.png,0
Viral Pneumonia,Viral Pneumonia-320.png,299,299,RGB,139.88207067035043,45.25629494311413,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-320.png,0
Normal,Normal-768.png,299,299,L,143.27232357579894,58.71346136267696,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-768.png,0
Normal,Normal-8786.png,299,299,L,149.93061598863548,57.10901690414576,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8786.png,0
Lung_Opacity,Lung_Opacity-2679.png,299,299,L,109.89293184639993,47.5253918333385,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2679.png,0
Lung_Opacity,Lung_Opacity-3734.png,299,299,L,134.60569792284204,62.788347025211166,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3734.png,0
Normal,Normal-8475.png,299,299,L,130.36951488238387,55.72824526522984,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8475.png,0
Normal,Normal-6288.png,299,299,L,115.70546190758493,76.5383914791722,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6288.png,0
Normal,Normal-9898.png,299,299,L,110.42916745897696,64.99702549463328,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9898.png,0
Lung_Opacity,Lung_Opacity-3491.png,299,299,L,156.74466728560083,45.35891333457893,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3491.png,0
COVID,COVID-2355.png,299,299,L,62.70611066990302,40.352108530450096,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2355.png,1
Normal,Normal-8839.png,299,299,L,152.22139573382847,54.40940138397848,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8839.png,0
Lung_Opacity,Lung_Opacity-3730.png,299,299,L,115.71314638538719,49.675123863811734,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3730.png,0
Normal,Normal-7123.png,299,299,L,166.78739611413744,56.86712289461989,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7123.png,0
Normal,Normal-4739.png,299,299,L,174.04347826086956,53.886803036795385,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4739.png,0
Normal,Normal-4133.png,299,299,L,189.8003489893849,32.612496378984176,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4133.png,0
Lung_Opacity,Lung_Opacity-1469.png,299,299,L,117.03636424648494,71.26814205480353,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1469.png,0
Normal,Normal-6915.png,299,299,L,144.1257256630239,64.32103048391045,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6915.png,0
Normal,Normal-2621.png,299,299,L,115.69390722698851,64.93265591742438,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2621.png,0
Normal,Normal-3687.png,299,299,L,107.70075278800013,69.08475475333785,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3687.png,0
Normal,Normal-1988.png,299,299,L,117.51479289940828,62.45941980202218,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1988.png,0
Lung_Opacity,Lung_Opacity-2385.png,299,299,L,89.11658706278453,71.92930953602773,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2385.png,0
Normal,Normal-7356.png,299,299,L,128.94569411975257,71.94456333726153,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7356.png,0
Lung_Opacity,Lung_Opacity-5677.png,299,299,L,117.34545474882832,60.29147137274904,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5677.png,0
Lung_Opacity,Lung_Opacity-922.png,299,299,L,113.12485318956163,37.392266455559074,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-922.png,0
Normal,Normal-795.png,299,299,L,122.63736423529939,55.986902512704376,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-795.png,0
Lung_Opacity,Lung_Opacity-1163.png,299,299,L,122.07678885023657,51.07769522811772,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1163.png,0
Normal,Normal-9277.png,299,299,L,160.1902215858883,59.099955738649356,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9277.png,0
Lung_Opacity,Lung_Opacity-1329.png,299,299,L,98.73540564423217,72.19195595732377,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1329.png,0
Normal,Normal-5281.png,299,299,L,97.98176754175009,72.77984664740853,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5281.png,0
Lung_Opacity,Lung_Opacity-1662.png,299,299,L,96.52407691189137,51.23496728321412,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1662.png,0
Lung_Opacity,Lung_Opacity-2468.png,299,299,L,111.5276562901981,75.75020187927542,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2468.png,0
COVID,COVID-1646.png,299,299,L,99.52968087605284,37.044791978060736,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1646.png,1
Lung_Opacity,Lung_Opacity-5183.png,299,299,L,146.38832898960862,66.00762060069779,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5183.png,0
Normal,Normal-6104.png,299,299,L,166.7815908099462,46.13818591163406,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6104.png,0
Normal,Normal-8992.png,299,299,L,159.96891533651748,58.19606468180982,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8992.png,0
Viral Pneumonia,Viral Pneumonia-893.png,299,299,L,104.66598807619602,59.57903774270621,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-893.png,0
Normal,Normal-2490.png,299,299,L,171.98589501236003,54.13213439870709,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2490.png,0
Normal,Normal-1948.png,299,299,L,92.67952260041834,70.01826674767372,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1948.png,0
Normal,Normal-175.png,299,299,L,115.8729656267827,62.68523430530332,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-175.png,0
Normal,Normal-7464.png,299,299,L,140.9265891880404,72.31106155501196,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7464.png,0
Lung_Opacity,Lung_Opacity-2147.png,299,299,L,161.02305343340677,57.118318757073304,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2147.png,0
Normal,Normal-7414.png,299,299,L,177.23592577264236,52.03672425805939,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7414.png,0
Normal,Normal-2334.png,299,299,L,166.95311014418184,52.14469397041875,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2334.png,0
Lung_Opacity,Lung_Opacity-5892.png,299,299,L,140.42356349481548,58.99434428476436,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5892.png,0
Normal,Normal-2826.png,299,299,L,143.24272659142514,45.82814783932365,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2826.png,0
Lung_Opacity,Lung_Opacity-1961.png,299,299,L,88.18782787664567,51.161665782282796,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1961.png,0
Normal,Normal-8504.png,299,299,L,128.89938591290925,64.5022750264547,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8504.png,0
Normal,Normal-5630.png,299,299,L,107.37876533819532,75.14792548777694,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5630.png,0
COVID,COVID-968.png,299,299,L,167.8463551861836,55.63700204166204,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-968.png,1
COVID,COVID-2368.png,299,299,L,134.13855549714208,50.84664482603062,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2368.png,1
Normal,Normal-7920.png,299,299,L,127.50544177358195,68.57602200055351,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7920.png,0
Normal,Normal-1160.png,299,299,L,130.0503461929956,48.16437071215819,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1160.png,0
COVID,COVID-2581.png,299,299,L,119.23639556604512,41.269687706193146,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2581.png,1
COVID,COVID-3564.png,299,299,L,101.2506459659288,48.06583376836497,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3564.png,1
COVID,COVID-692.png,299,299,L,152.9960626838626,41.458216456438585,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-692.png,1
Normal,Normal-293.png,299,299,L,108.29331886667934,69.17428789180563,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-293.png,0
Normal,Normal-6608.png,299,299,L,132.57136944776903,69.12372792842876,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6608.png,0
Normal,Normal-6433.png,299,299,L,111.09498775181486,52.18357484546682,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6433.png,0
Normal,Normal-9440.png,299,299,L,112.7182693705887,67.7646736546537,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9440.png,0
Normal,Normal-7731.png,299,299,L,118.37259091061621,70.64263916163858,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7731.png,0
Lung_Opacity,Lung_Opacity-3301.png,299,299,L,125.55943445822754,54.07124316307031,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3301.png,0
Lung_Opacity,Lung_Opacity-5628.png,299,299,L,121.78140065547365,62.945212569208344,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5628.png,0
Lung_Opacity,Lung_Opacity-1606.png,299,299,L,114.3447836153958,51.05738990709376,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1606.png,0
COVID,COVID-405.png,299,299,L,128.02474245254527,51.41331445395102,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-405.png,1
Normal,Normal-9394.png,299,299,L,126.90239482779835,73.06393908188836,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9394.png,0
Lung_Opacity,Lung_Opacity-5897.png,299,299,L,157.1300544736636,62.64278836726681,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5897.png,0
Lung_Opacity,Lung_Opacity-1444.png,299,299,L,159.25919173163612,44.02960177258448,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1444.png,0
Normal,Normal-9617.png,299,299,L,127.02579389492287,70.97187736766315,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9617.png,0
Lung_Opacity,Lung_Opacity-416.png,299,299,L,144.42831735662912,46.80591060002421,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-416.png,0
COVID,COVID-3522.png,299,299,L,81.86088522499749,50.86062655558331,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3522.png,1
COVID,COVID-1372.png,299,299,L,188.23724566839297,57.21927953483611,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1372.png,1
COVID,COVID-3543.png,299,299,L,87.26163018310757,46.543077663959,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3543.png,1
Viral Pneumonia,Viral Pneumonia-508.png,299,299,L,96.80105367948904,60.292717396196274,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-508.png,0
Normal,Normal-618.png,299,299,L,126.47435711009943,64.30042002010018,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-618.png,0
Normal,Normal-2144.png,299,299,L,165.80993501191261,52.47888574909095,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2144.png,0
Normal,Normal-4962.png,299,299,L,118.61350544177358,68.97031374732448,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4962.png,0
Normal,Normal-2882.png,299,299,L,160.0441717654165,49.87310825092201,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2882.png,0
Lung_Opacity,Lung_Opacity-915.png,299,299,L,128.38887708191183,47.37816986714053,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-915.png,0
Lung_Opacity,Lung_Opacity-1576.png,299,299,L,101.30247983803314,56.31607834829908,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1576.png,0
Normal,Normal-622.png,299,299,L,107.0468115569177,58.73803242734666,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-622.png,0
Normal,Normal-7882.png,299,299,L,116.63808011096073,63.026818032312946,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7882.png,0
Viral Pneumonia,Viral Pneumonia-835.png,299,299,L,129.36950369682665,56.46592203615315,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-835.png,0
Normal,Normal-8944.png,299,299,L,152.65397478775404,71.8973256142176,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8944.png,0
Normal,Normal-2147.png,299,299,L,109.43295936287066,70.07712399149845,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2147.png,0
Normal,Normal-10102.png,299,299,L,146.27368821377837,57.381177373316156,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10102.png,0
COVID,COVID-1069.png,299,299,L,151.56681692598517,33.21917952330237,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1069.png,1
COVID,COVID-1847.png,299,299,L,115.5302737105849,49.51380964541533,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1847.png,1
Normal,Normal-3315.png,299,299,L,180.0808827641749,60.27188746630314,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3315.png,0
Normal,Normal-1930.png,299,299,L,161.04814263822553,66.14982781757567,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1930.png,0
Normal,Normal-5535.png,299,299,L,130.57414346595675,68.9643501839267,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5535.png,0
Lung_Opacity,Lung_Opacity-1728.png,299,299,L,104.39163991454234,74.7220651134402,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1728.png,0
Normal,Normal-3564.png,299,299,L,122.56270064093243,49.3930461721356,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3564.png,0
Normal,Normal-4483.png,299,299,L,114.51537454838312,61.04638410110455,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4483.png,0
Lung_Opacity,Lung_Opacity-1089.png,299,299,L,125.03576022639568,71.48666357150033,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1089.png,0
Normal,Normal-8573.png,299,299,L,97.71230746859655,43.82342570408316,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8573.png,0
Lung_Opacity,Lung_Opacity-3660.png,299,299,L,122.46707531235668,64.69920553065066,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3660.png,0
Normal,Normal-3202.png,299,299,L,106.8369145758996,38.04200742711762,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3202.png,0
Normal,Normal-2611.png,299,299,L,127.79066229684231,73.22249975952555,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2611.png,0
Lung_Opacity,Lung_Opacity-3106.png,299,299,L,158.2351987114238,46.32820025014848,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3106.png,0
Lung_Opacity,Lung_Opacity-1720.png,299,299,L,116.50964754309236,50.61955520361144,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1720.png,0
Lung_Opacity,Lung_Opacity-2046.png,299,299,L,119.2425364369526,44.97383423181609,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2046.png,0
Normal,Normal-438.png,299,299,L,117.90751781299986,75.06710005754083,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-438.png,0
Normal,Normal-6568.png,299,299,L,151.38526414693348,67.13345405803368,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6568.png,0
Lung_Opacity,Lung_Opacity-4952.png,299,299,L,125.81546067717363,71.58489641363587,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4952.png,0
Lung_Opacity,Lung_Opacity-5622.png,299,299,L,113.63747609087147,52.23430222191616,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5622.png,0
Lung_Opacity,Lung_Opacity-4796.png,299,299,L,132.34944799275175,48.854409002597286,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4796.png,0
Normal,Normal-8460.png,299,299,L,110.97279672486884,69.60570501762564,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8460.png,0
Normal,Normal-9310.png,299,299,L,104.31166318050134,76.42587614011138,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9310.png,0
Normal,Normal-3516.png,299,299,L,118.92453104551403,68.33335175129362,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3516.png,0
COVID,COVID-1209.png,299,299,L,141.9788816679903,62.821187204824234,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1209.png,1
Viral Pneumonia,Viral Pneumonia-921.png,299,299,RGB,144.0613863379604,46.168264810905626,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-921.png,0
Normal,Normal-7282.png,299,299,L,122.42059932215523,52.018326954323975,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7282.png,0
Normal,Normal-10062.png,299,299,L,128.15606089417344,64.02002903124968,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10062.png,0
Viral Pneumonia,Viral Pneumonia-314.png,299,299,L,112.76062907573741,51.53760874960706,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-314.png,0
Lung_Opacity,Lung_Opacity-4357.png,299,299,L,119.48810415990873,43.23634959571575,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4357.png,0
COVID,COVID-3137.png,299,299,L,98.63629042180736,47.099169650219935,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3137.png,1
Normal,Normal-9801.png,299,299,L,141.4147604612924,50.600108575179895,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9801.png,0
Normal,Normal-346.png,299,299,L,125.61053008355611,62.015369580581016,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-346.png,0
Normal,Normal-2174.png,299,299,L,107.43687430789365,60.97293475753094,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2174.png,0
Normal,Normal-645.png,299,299,L,96.06106195680138,64.46511602947315,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-645.png,0
Normal,Normal-1227.png,299,299,L,147.36008545765708,70.82256259421393,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1227.png,0
Viral Pneumonia,Viral Pneumonia-200.png,299,299,L,131.33492913949507,61.3500048219391,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-200.png,0
COVID,COVID-2586.png,299,299,L,137.76061789018019,56.55782762556052,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2586.png,1
Normal,Normal-1130.png,299,299,L,99.4855650384224,55.127626639138406,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1130.png,0
Lung_Opacity,Lung_Opacity-3552.png,299,299,L,121.15043455889756,63.54109983618513,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3552.png,0
Lung_Opacity,Lung_Opacity-2981.png,299,299,L,118.02095054865158,74.18045512074315,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2981.png,0
Lung_Opacity,Lung_Opacity-1621.png,299,299,L,181.83959910962966,41.4012625290708,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1621.png,0
Viral Pneumonia,Viral Pneumonia-802.png,299,299,L,124.88160087694769,58.05128140587116,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-802.png,0
Lung_Opacity,Lung_Opacity-2061.png,299,299,L,149.75504748269034,66.45060461342392,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2061.png,0
Normal,Normal-3676.png,299,299,L,144.440487242872,65.88885871868908,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3676.png,0
Normal,Normal-306.png,299,299,L,135.7509200120804,60.57670087154235,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-306.png,0
Lung_Opacity,Lung_Opacity-5675.png,299,299,L,116.15560228632789,45.24397588032109,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5675.png,0
COVID,COVID-3101.png,299,299,L,147.82802205791882,69.71086589370466,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3101.png,1
